match_id,account_id,hero_id,kills,deaths,assists,gold_per_min,xp_per_min,hero_damage,tower_damage,hero_healing,last_hits,denies,net_worth,lane,lane_role,is_roaming,player_slot
7528664752,451153940,123,3,2,3,345,570,7419.0,677.0,0.0,117,4,12392,3.0,3.0,,0
7528664752,357873937,25,6,5,1,677,972,14174.0,643.0,0.0,348,3,17419,2.0,2.0,,1
7528664752,179986197,135,2,5,9,480,550,9869.0,1738.0,1826.0,200,7,14765,3.0,3.0,,2
7528664752,146544150,6,3,3,4,640,889,12086.0,3535.0,0.0,332,4,19573,1.0,1.0,,3
7528664752,123406722,40,1,9,7,284,482,13006.0,376.0,0.0,66,6,8648,1.0,1.0,,4
7528664752,294245092,53,6,5,11,486,528,11630.0,2412.0,240.0,169,4,14302,1.0,3.0,,128
7528664752,177062248,2,5,3,6,574,773,12023.0,504.0,0.0,317,3,17135,1.0,3.0,,129
7528664752,164322994,48,4,2,5,744,981,9204.0,11451.0,0.0,413,8,23512,3.0,1.0,,130
7528664752,154357932,110,1,3,14,464,762,9345.0,259.0,3018.0,124,6,13344,3.0,1.0,,131
7528664752,279486190,126,7,3,8,640,921,19426.0,6174.0,0.0,304,3,18887,2.0,2.0,,132
7549307975,875598140,43,7,3,21,571,712,20676.0,5780.0,0.0,185,10,15876,2.0,2.0,False,0
7549307975,303615577,123,8,1,17,427,593,13583.0,950.0,0.0,93,1,14792,3.0,3.0,False,1
7549307975,230697345,20,1,6,18,296,447,6978.0,352.0,195.0,26,2,7055,1.0,1.0,False,2
7549307975,378674454,14,6,3,18,529,665,13304.0,2804.0,0.0,168,12,17583,3.0,3.0,False,3
7549307975,146076829,54,13,2,11,810,898,29360.0,12185.0,721.0,288,10,25344,1.0,1.0,False,4
7549307975,136352219,17,1,9,7,430,491,9642.0,0.0,0.0,199,4,12034,2.0,2.0,False,128
7549307975,240899847,129,7,5,6,641,693,22415.0,1061.0,2098.0,300,3,18947,1.0,3.0,False,129
7549307975,1622582598,103,0,11,8,226,291,7850.0,0.0,0.0,35,3,4501,3.0,1.0,False,130
7549307975,143356903,105,3,9,10,342,359,20917.0,0.0,0.0,55,1,8425,1.0,3.0,False,131
7549307975,136623131,10,4,1,3,641,836,18623.0,5802.0,0.0,367,18,19508,3.0,1.0,False,132
7549791540,114495525,80,10,1,7,682,660,20645.0,16805.0,0.0,340,11,23016,1.0,1.0,False,0
7549791540,913493017,21,3,4,15,314,405,12471.0,1195.0,0.0,68,2,9739,3.0,3.0,False,1
7549791540,240889475,102,4,2,15,485,612,13884.0,7783.0,621.0,185,9,18153,3.0,3.0,False,2
7549791540,121312218,26,4,4,16,338,498,11608.0,361.0,0.0,23,6,10579,3.0,3.0,False,3
7549791540,193949544,90,11,1,12,630,682,26281.0,781.0,12197.0,263,5,21535,2.0,2.0,False,4
7549791540,164320221,15,2,7,1,476,554,22648.0,234.0,0.0,256,7,15120,3.0,1.0,False,128
7549791540,1062002119,25,7,3,4,635,731,25200.0,1153.0,110.0,333,4,20587,2.0,2.0,False,129
7549791540,152653448,60,2,3,8,398,438,8164.0,934.0,0.0,162,5,12525,1.0,3.0,False,130
7549791540,395928937,121,1,11,4,196,217,8504.0,0.0,1289.0,30,2,4583,1.0,3.0,False,131
7549791540,96468516,40,0,8,5,229,299,22001.0,150.0,0.0,55,5,4817,3.0,1.0,False,132
7550913123,1251984026,4,16,1,12,776,885,31036.0,15283.0,0.0,314,12,25623,1.0,1.0,False,0
7550913123,917067055,75,7,6,32,393,698,17769.0,2302.0,125.0,37,1,12375,3.0,3.0,False,1
7550913123,323131650,69,10,6,30,630,728,24887.0,1646.0,0.0,185,9,20386,3.0,3.0,False,2
7550913123,1209228151,98,16,1,25,661,883,27293.0,2898.0,0.0,214,4,21913,2.0,2.0,False,3
7550913123,131774502,83,3,7,39,333,520,8993.0,273.0,8021.0,31,2,8678,1.0,1.0,False,4
7550913123,316461744,104,7,8,5,457,566,21834.0,0.0,360.0,179,1,13577,3.0,1.0,False,128
7550913123,1616488203,21,6,8,11,456,539,23836.0,1223.0,0.0,149,11,14228,1.0,3.0,False,129
7550913123,1151503178,43,3,15,11,279,301,8281.0,0.0,6.0,33,6,6310,3.0,1.0,False,130
7550913123,171897192,100,0,12,12,215,385,6937.0,0.0,0.0,17,1,7015,1.0,3.0,False,131
7550913123,1606621584,47,5,9,10,457,587,27146.0,644.0,0.0,201,24,13757,2.0,2.0,False,132
7552665772,41231571,98,5,1,15,600,666,10172.0,1067.0,0.0,152,0,12013,3.0,3.0,False,0
7552665772,262476000,21,14,3,10,707,650,26761.0,4450.0,0.0,117,8,13741,2.0,2.0,False,1
7552665772,18180970,64,3,4,23,376,570,13957.0,9828.0,126.0,23,2,6836,1.0,1.0,False,2
7552665772,121404228,53,10,2,17,564,568,17534.0,5431.0,636.0,82,2,11271,3.0,3.0,True,3
7552665772,155162307,89,13,1,10,826,798,16879.0,6311.0,0.0,181,9,16492,1.0,1.0,False,4
7552665772,151702626,80,1,9,3,274,357,4225.0,0.0,0.0,66,5,4914,2.0,2.0,False,128
7552665772,148115333,72,0,8,8,315,372,11705.0,0.0,0.0,40,5,5485,1.0,3.0,False,129
7552665772,215815942,92,5,11,3,316,296,8625.0,0.0,0.0,34,3,5804,1.0,3.0,False,130
7552665772,220180062,83,1,7,4,206,233,4975.0,0.0,2044.0,12,1,3587,3.0,1.0,False,131
7552665772,160702825,47,3,10,2,416,420,11258.0,0.0,0.0,68,9,7997,3.0,1.0,False,132
7552698563,317814449,4,1,4,3,415,503,7126.0,0.0,0.0,223,19,14033,1.0,1.0,False,0
7552698563,424661031,17,3,5,3,445,592,11160.0,0.0,0.0,271,3,15694,2.0,2.0,False,1
7552698563,376571133,61,0,5,0,416,503,5318.0,3136.0,0.0,288,5,14880,3.0,3.0,False,2
7552698563,107033780,105,3,12,5,303,357,17716.0,132.0,0.0,101,4,8367,1.0,1.0,False,3
7552698563,163173919,26,1,8,3,211,311,4687.0,0.0,0.0,40,1,5635,2.0,2.0,False,4
7552698563,1062882100,21,7,0,7,714,836,12569.0,10833.0,0.0,386,29,24381,3.0,1.0,False,128
7552698563,114596500,119,5,1,14,304,519,10172.0,292.0,125.0,29,6,9468,1.0,3.0,False,129
7552698563,192981126,13,12,1,11,623,720,27242.0,3661.0,0.0,340,10,20584,2.0,2.0,False,130
7552698563,935495351,100,2,2,11,316,476,6454.0,229.0,0.0,44,4,8104,3.0,1.0,False,131
7552698563,98482878,69,8,4,14,574,646,11859.0,306.0,115.0,264,12,19026,1.0,3.0,False,132
7552731667,98172857,26,4,6,16,334,606,9208.0,132.0,0.0,27,3,9583,1.0,1.0,False,0
7552731667,98885811,63,10,1,11,707,848,23069.0,7224.0,0.0,282,11,21720,1.0,1.0,False,1
7552731667,231581709,53,10,4,19,447,582,19201.0,269.0,1364.0,103,3,13231,3.0,3.0,False,2
7552731667,115651292,13,12,1,11,696,915,24447.0,859.0,0.0,323,5,24170,2.0,2.0,False,3
7552731667,92487440,96,6,1,26,531,690,17913.0,1776.0,0.0,206,14,18162,3.0,3.0,False,4
7552731667,104334048,20,3,15,4,210,220,8520.0,0.0,0.0,24,3,3577,3.0,1.0,False,128
7552731667,208181197,106,6,7,3,450,539,16052.0,549.0,0.0,193,10,12820,2.0,2.0,False,129
7552731667,164962869,73,0,6,5,547,577,8269.0,0.0,0.0,263,7,16264,3.0,1.0,False,130
7552731667,115464954,65,0,10,6,272,324,8703.0,0.0,0.0,119,3,7516,1.0,3.0,False,131
7552731667,116881520,78,4,5,5,388,455,10993.0,45.0,784.0,156,13,11281,1.0,3.0,False,132
7553960075,189817721,70,8,9,5,448,593,19309.0,0.0,0.0,276,8,18281,1.0,1.0,False,0
7553960075,917067055,47,0,9,15,405,484,53464.0,275.0,0.0,253,2,16679,3.0,3.0,False,1
7553960075,355782716,100,1,15,15,281,416,12310.0,39.0,400.0,75,1,10086,3.0,3.0,False,2
7553960075,1604426370,45,6,14,13,337,406,25713.0,2940.0,4565.0,93,2,10736,1.0,1.0,False,3
7553960075,1209228151,20,6,11,10,449,564,50629.0,245.0,0.0,263,20,17039,2.0,2.0,False,4
7553960075,412320425,88,11,7,26,375,825,39696.0,494.0,0.0,45,0,16510,1.0,3.0,False,128
7553960075,377568540,110,10,4,31,552,848,30996.0,861.0,11874.0,309,5,24960,3.0,1.0,False,129
7553960075,1291449666,69,16,5,25,674,992,29700.0,1486.0,0.0,307,12,35870,1.0,3.0,False,130
7553960075,1598219170,80,6,4,27,663,819,22415.0,18100.0,125.0,455,14,31868,3.0,1.0,False,131
7553960075,912655164,120,14,2,27,711,1109,41772.0,1957.0,0.0,428,4,34459,2.0,2.0,False,132
7556196294,168573108,20,6,8,30,412,631,18173.0,1341.0,1062.0,49,3,14023,1.0,1.0,False,0
7556196294,291609304,35,18,4,14,656,837,34751.0,10897.0,0.0,234,24,24885,2.0,2.0,False,1
7556196294,111387378,107,1,8,26,391,667,18532.0,0.0,441.0,94,4,13823,3.0,3.0,False,2
7556196294,95846228,43,15,5,13,663,786,25154.0,7938.0,0.0,246,7,23983,3.0,3.0,False,3
7556196294,197267475,14,8,6,21,667,915,25524.0,2985.0,0.0,319,4,24964,1.0,1.0,False,4
7556196294,141311376,73,4,7,18,802,916,29776.0,1337.0,0.0,408,3,25168,3.0,1.0,False,128
7556196294,77535279,21,10,8,11,530,629,24023.0,1134.0,0.0,245,20,16852,1.0,3.0,False,129
7556196294,206862566,39,10,10,12,467,575,28219.0,691.0,0.0,195,16,16929,2.0,2.0,False,130
7556196294,203061666,100,2,13,19,311,460,9230.0,0.0,0.0,71,0,11872,1.0,3.0,False,131
7556196294,893788147,26,5,12,10,303,460,12949.0,0.0,0.0,30,1,9391,3.0,1.0,False,132
7573242905,181339278,11,9,6,4,663,749,25571.0,10512.0,0.0,286,7,22326,1.0,1.0,False,0
7573242905,80599925,86,3,5,17,310,594,13788.0,189.0,0.0,40,5,10564,3.0,3.0,False,1
7573242905,1103355581,38,11,3,14,824,1412,49524.0,4578.0,0.0,419,19,28954,3.0,3.0,False,2
7573242905,1045494300,106,7,8,12,531,778,25239.0,1444.0,0.0,192,6,17558,2.0,2.0,False,3
7573242905,301477244,105,7,18,10,404,484,14471.0,498.0,0.0,99,1,11577,1.0,1.0,False,4
7573242905,1173255449,41,7,5,11,607,920,19117.0,1257.0,0.0,292,5,18803,3.0,1.0,False,128
7573242905,76082922,71,9,7,16,648,879,24360.0,601.0,0.0,243,2,21047,1.0,3.0,False,129
7573242905,1133046148,22,12,6,23,623,730,45712.0,79.0,0.0,190,3,21238,2.0,2.0,False,130
7573242905,1194935883,119,8,8,20,364,581,15282.0,90.0,0.0,60,6,10805,1.0,3.0,False,131
7573242905,230308002,5,3,11,14,261,415,8044.0,70.0,0.0,28,0,7821,3.0,1.0,False,132
7573655188,121404228,65,2,5,8,291,323,7637.0,18.0,0.0,134,0,8056,,,False,0
7573655188,248388120,120,2,7,4,450,533,15844.0,318.0,0.0,204,19,12793,,,False,1
7573655188,119939006,102,4,3,6,437,496,8324.0,1029.0,125.0,174,12,12993,,,False,2
7573655188,162126721,98,3,5,2,541,619,19397.0,0.0,0.0,270,11,15868,,,False,3
7573655188,118559150,5,0,7,11,203,293,5457.0,187.0,125.0,23,2,6022,,,False,4
7573655188,100594231,9,7,3,15,411,552,12888.0,0.0,3741.0,81,4,11247,,,False,128
7573655188,212560917,89,5,2,11,627,653,11354.0,866.0,0.0,329,4,19098,,,False,129
7573655188,104512126,106,7,2,12,575,765,31076.0,795.0,0.0,242,5,17430,,,False,130
7573655188,219755398,123,4,4,14,401,576,18037.0,713.0,300.0,126,1,11455,,,False,131
7573655188,355168766,93,4,1,11,602,813,16142.0,1348.0,0.0,263,6,18172,,,False,132
7573686854,200971651,39,7,9,2,417,512,15015.0,0.0,0.0,114,7,11217,2.0,2.0,False,0
7573686854,385537503,95,1,9,5,464,570,10984.0,0.0,0.0,215,28,11590,1.0,1.0,False,1
7573686854,1649315101,21,8,11,4,407,388,18568.0,1229.0,0.0,107,13,10634,3.0,3.0,False,2
7573686854,372827684,100,0,9,14,311,395,10728.0,0.0,125.0,50,1,7282,3.0,3.0,False,3
7573686854,339941742,112,3,15,6,242,389,16238.0,0.0,1039.0,15,0,4856,1.0,1.0,False,4
7573686854,399588134,19,9,4,29,394,636,18103.0,1466.0,991.0,61,0,10974,1.0,3.0,False,128
7573686854,377568540,87,2,8,29,308,522,10736.0,284.0,3979.0,34,2,8419,3.0,1.0,False,129
7573686854,240768897,4,12,3,9,712,835,16131.0,8241.0,125.0,274,7,20831,3.0,1.0,False,130
7573686854,394524089,71,6,2,30,565,801,18304.0,1011.0,0.0,150,5,16442,1.0,3.0,False,131
7573686854,1613937051,74,23,2,20,669,866,39338.0,2709.0,0.0,148,22,19877,2.0,2.0,False,132
7578744249,195771585,120,5,6,7,491,601,21371.0,551.0,0.0,289,6,16260,2.0,2.0,False,0
7578744249,316988377,128,7,8,15,342,370,19301.0,207.0,0.0,114,3,11778,3.0,3.0,False,1
7578744249,114937676,25,6,4,5,592,633,38985.0,1221.0,0.0,402,4,20941,1.0,1.0,False,2
7578744249,108896499,27,5,10,11,298,362,13456.0,2323.0,0.0,46,2,8755,1.0,1.0,False,3
7578744249,105225139,97,3,7,7,429,496,15616.0,487.0,0.0,253,4,16697,3.0,3.0,False,4
7578744249,203061666,45,0,7,13,288,429,15382.0,8054.0,12687.0,58,3,12480,1.0,3.0,False,128
7578744249,77535279,49,7,2,12,589,600,18361.0,12065.0,0.0,293,19,24695,1.0,3.0,False,129
7578744249,893788147,30,9,10,7,351,504,21507.0,0.0,192.0,47,6,14173,3.0,1.0,False,130
7578744249,141311376,70,11,2,10,671,875,28284.0,3511.0,0.0,382,7,33705,3.0,1.0,False,131
7578744249,308352874,113,7,5,12,724,938,36700.0,7851.0,0.0,370,7,31340,2.0,2.0,False,132
7580657378,1103355581,2,5,5,2,534,595,11103.0,902.0,0.0,190,1,12601,3.0,3.0,False,0
7580657378,181339278,46,0,5,2,516,612,8568.0,1347.0,0.0,273,0,12492,1.0,1.0,False,1
7580657378,80599925,86,0,5,7,291,376,5331.0,1005.0,0.0,51,0,7236,3.0,3.0,False,2
7580657378,1045494300,17,6,5,2,528,630,12869.0,0.0,0.0,210,0,12089,2.0,2.0,False,3
7580657378,301477244,50,0,5,4,199,282,3962.0,194.0,1166.0,14,3,4052,1.0,1.0,False,4
7580657378,1049956230,26,4,4,8,337,490,7649.0,751.0,0.0,19,0,7384,1.0,3.0,False,128
7580657378,1247011173,14,5,2,10,612,836,15800.0,1526.0,0.0,200,1,15326,2.0,2.0,False,129
7580657378,56981677,8,14,1,5,892,1086,18672.0,9403.0,7640.0,301,3,22452,3.0,1.0,False,130
7580657378,1190298611,100,0,2,13,308,478,2863.0,603.0,0.0,26,0,9156,3.0,1.0,False,131
7580657378,1252616081,49,1,2,6,658,735,8129.0,9695.0,0.0,217,3,16430,1.0,3.0,False,132
7581193446,1674850937,98,5,8,5,406,454,32912.0,92.0,0.0,138,4,11573,2.0,2.0,False,0
7581193446,1163286027,1,7,5,4,516,578,15334.0,1061.0,0.0,266,10,16812,1.0,1.0,False,1
7581193446,1167978220,99,1,7,11,351,419,26557.0,0.0,0.0,129,8,10342,3.0,3.0,False,2
7581193446,1279391581,50,5,6,7,282,319,18989.0,71.0,6052.0,47,3,9050,3.0,3.0,False,3
7581193446,1511435234,31,2,7,12,247,293,19287.0,0.0,192.0,30,0,6787,1.0,1.0,False,4
7581193446,1167771091,96,4,4,18,477,540,16287.0,1120.0,0.0,133,10,17277,1.0,3.0,False,128
7581193446,1142649425,80,7,2,15,610,601,35037.0,20051.0,0.0,203,23,20551,2.0,2.0,False,129
7581193446,1287853560,30,8,6,17,405,418,14591.0,731.0,6655.0,28,4,12119,3.0,1.0,False,130
7581193446,1509025342,26,6,8,7,318,435,8549.0,1227.0,125.0,10,2,10071,1.0,3.0,False,131
7581193446,1675071202,49,8,1,15,595,602,28427.0,11677.0,0.0,201,18,19708,3.0,1.0,False,132
7581371568,203078060,73,12,1,11,811,695,16449.0,4133.0,0.0,249,11,22703,1.0,1.0,False,0
7581371568,122811196,20,4,2,21,350,471,9960.0,2321.0,1508.0,30,0,10668,1.0,1.0,False,1
7581371568,88031019,49,4,2,14,503,506,11117.0,12649.0,0.0,152,13,14315,3.0,3.0,False,2
7581371568,1432544176,126,14,1,12,610,595,21103.0,8788.0,203.0,162,7,17106,2.0,2.0,False,3
7581371568,144742447,121,6,1,15,367,476,8761.0,731.0,522.0,29,2,9649,3.0,3.0,False,4
7581371568,1210286818,70,3,8,0,378,425,5713.0,0.0,0.0,163,4,10326,3.0,1.0,False,128
7581371568,1161616980,35,1,6,3,303,287,14874.0,0.0,0.0,106,8,8636,2.0,2.0,False,129
7581371568,1087784094,26,0,10,3,156,247,5062.0,0.0,0.0,7,1,4059,3.0,1.0,False,130
7581371568,1442620705,53,3,12,1,265,284,10872.0,0.0,0.0,73,4,6938,1.0,3.0,False,131
7581371568,914417444,98,0,6,2,269,308,7150.0,26.0,0.0,91,11,7636,1.0,3.0,False,132
7583155661,143356903,78,8,4,27,730,1020,34247.0,11223.0,4560.0,402,12,28815,3.0,3.0,False,0
7583155661,139232109,62,6,9,17,674,725,27682.0,0.0,0.0,189,10,30137,2.0,2.0,False,1
7583155661,422089909,123,2,12,19,387,547,14763.0,972.0,0.0,102,4,15606,3.0,3.0,False,2
7583155661,126323933,86,5,6,24,481,725,15191.0,218.0,3458.0,60,0,19643,1.0,1.0,False,3
7583155661,260408033,41,16,3,10,827,1029,36709.0,20011.0,0.0,407,4,34912,1.0,1.0,False,4
7583155661,372688147,53,4,11,21,372,560,21208.0,603.0,3983.0,157,4,12378,2.0,2.0,True,128
7583155661,1004763817,48,3,7,6,650,699,16218.0,7705.0,0.0,534,3,25807,3.0,1.0,False,129
7583155661,1129118044,97,4,6,19,509,639,18525.0,1730.0,0.0,353,18,18244,1.0,3.0,False,130
7583155661,318371533,26,9,9,15,290,483,15246.0,186.0,0.0,33,2,8453,1.0,3.0,False,131
7583155661,237201026,106,13,4,14,570,779,31518.0,882.0,0.0,361,10,23420,2.0,2.0,False,132
7585853020,204481873,48,1,4,13,592,646,11746.0,8493.0,0.0,167,2,13587,1.0,1.0,False,0
7585853020,392277500,80,14,4,7,692,801,22682.0,11283.0,0.0,127,10,15703,2.0,2.0,False,1
7585853020,415519834,20,4,5,15,432,606,10535.0,1458.0,0.0,39,4,9858,3.0,3.0,False,2
7585853020,331398858,66,8,3,12,517,546,10859.0,3439.0,8183.0,97,3,11499,1.0,1.0,False,3
7585853020,125263648,129,2,2,13,582,589,9920.0,2228.0,0.0,155,31,13182,3.0,3.0,False,4
7585853020,139232109,46,3,7,3,530,652,21364.0,1103.0,0.0,191,5,11103,2.0,2.0,False,128
7585853020,126323933,86,3,7,6,287,364,13833.0,0.0,0.0,51,10,5976,1.0,3.0,False,129
7585853020,240899847,110,2,4,6,269,482,13939.0,0.0,129.0,41,8,5619,3.0,1.0,False,130
7585853020,143356903,96,4,5,5,463,450,11092.0,15.0,0.0,134,7,10250,1.0,3.0,False,131
7585853020,136623131,67,4,7,5,417,379,10773.0,0.0,0.0,125,3,9013,3.0,1.0,False,132
7590849510,303331256,48,10,1,8,784,941,17840.0,15417.0,0.0,287,7,20924,1.0,1.0,False,0
7590849510,1156387642,66,2,6,21,473,457,8998.0,2121.0,6530.0,92,4,11391,1.0,1.0,False,1
7590849510,83379921,96,4,4,23,528,644,18546.0,1712.0,0.0,140,16,12803,3.0,3.0,False,2
7590849510,150914755,45,6,6,16,437,447,16126.0,6881.0,1274.0,60,6,9822,3.0,3.0,False,3
7590849510,160119017,80,10,2,16,631,699,17059.0,9918.0,0.0,173,16,15321,2.0,2.0,False,4
7590849510,113055105,17,4,5,6,465,488,13819.0,786.0,0.0,166,4,10846,2.0,2.0,False,128
7590849510,126534689,123,3,8,9,260,342,10533.0,0.0,192.0,21,0,5792,1.0,3.0,False,129
7590849510,55197649,41,2,5,11,411,501,9271.0,0.0,0.0,147,3,10169,3.0,1.0,False,130
7590849510,221990709,23,5,8,6,521,560,21851.0,74.0,0.0,202,4,11582,1.0,3.0,False,131
7590849510,134845952,5,4,8,10,295,328,12800.0,0.0,0.0,23,3,5983,3.0,1.0,True,132
7631522326,170896543,41,1,0,5,539,625,4222.0,662.0,0.0,162,17,9772,1.0,1.0,False,0
7631522326,179313961,19,8,0,9,497,481,13774.0,752.0,0.0,74,10,8807,2.0,2.0,False,1
7631522326,139031324,78,10,1,7,577,506,10422.0,890.0,0.0,88,10,10052,3.0,3.0,False,2
7631522326,193884241,86,2,2,14,335,387,6390.0,0.0,0.0,37,3,5416,3.0,3.0,False,3
7631522326,249835593,9,5,1,10,355,401,7736.0,843.0,211.0,36,6,5566,1.0,1.0,True,4
7631522326,198323294,26,0,5,2,180,278,2976.0,0.0,125.0,19,5,3194,1.0,3.0,False,128
7631522326,139932185,21,1,5,1,292,294,4767.0,0.0,0.0,61,4,5091,2.0,2.0,False,129
7631522326,151163127,109,1,3,3,371,398,4463.0,0.0,0.0,118,5,6470,3.0,1.0,False,130
7631522326,162091728,137,2,5,0,300,249,6210.0,0.0,0.0,69,6,5170,1.0,3.0,False,131
7631522326,122406805,5,0,8,4,173,240,7561.0,0.0,0.0,14,0,2154,3.0,1.0,True,132
7633066344,1427100407,44,8,7,6,586,775,13922.0,0.0,0.0,301,7,18275,1.0,1.0,False,0
7633066344,1529282248,49,5,4,11,484,583,24452.0,3483.0,125.0,193,24,15302,3.0,3.0,False,1
7633066344,1513040880,20,5,11,21,388,712,13498.0,0.0,2441.0,71,4,11783,1.0,1.0,False,2
7633066344,1517400698,9,1,10,13,262,356,6221.0,0.0,0.0,51,0,8389,3.0,3.0,False,3
7633066344,1526386891,106,12,4,11,624,785,34927.0,2361.0,0.0,251,4,20334,2.0,2.0,False,4
7633066344,1669449384,23,0,5,21,509,782,15321.0,1654.0,0.0,174,4,16561,2.0,2.0,False,128
7633066344,1669300091,48,12,1,8,854,1123,31503.0,17347.0,0.0,417,4,28919,3.0,1.0,False,129
7633066344,1670825435,96,8,7,21,594,666,10899.0,1568.0,0.0,216,3,16059,1.0,3.0,False,130
7633066344,1669730945,72,8,10,15,370,587,20786.0,575.0,125.0,30,5,11899,1.0,3.0,False,131
7633066344,1669583127,88,8,9,13,352,453,18593.0,395.0,0.0,39,7,10577,3.0,1.0,False,132
7633069015,1190298611,5,5,6,16,353,445,9392.0,0.0,0.0,27,0,7980,1.0,1.0,False,0
7633069015,1049956230,14,3,6,26,425,680,12396.0,356.0,1356.0,32,0,9954,3.0,3.0,False,1
7633069015,1247011173,11,12,2,10,876,1123,26745.0,18919.0,0.0,325,7,24589,2.0,2.0,False,2
7633069015,56981677,109,4,7,16,602,645,12649.0,9631.0,0.0,224,6,15184,1.0,1.0,False,3
7633069015,1252616081,16,13,3,15,714,958,30557.0,1028.0,0.0,186,0,19879,3.0,3.0,False,4
7633069015,1090568489,87,2,8,13,255,496,7188.0,0.0,0.0,12,4,5899,3.0,1.0,False,128
7633069015,1068676453,97,3,8,7,535,739,9299.0,276.0,0.0,239,1,11786,2.0,2.0,False,129
7633069015,412910858,40,4,11,11,505,467,20408.0,1029.0,0.0,128,7,11307,1.0,3.0,False,130
7633069015,376005174,106,7,5,7,658,763,19241.0,0.0,0.0,281,0,15631,3.0,1.0,False,131
7633069015,176158708,71,7,5,10,421,517,9100.0,203.0,0.0,106,1,11281,1.0,3.0,False,132
7654260970,399588134,121,6,3,26,369,547,11994.0,1334.0,1801.0,41,1,10945,3.0,3.0,False,0
7654260970,189817721,63,12,4,17,646,652,34033.0,9313.0,0.0,247,10,19253,1.0,1.0,False,1
7654260970,1674711294,20,6,5,22,397,551,17968.0,2299.0,0.0,64,9,10138,1.0,1.0,False,2
7654260970,394524089,60,12,3,12,605,697,18352.0,7729.0,0.0,200,17,18763,3.0,3.0,False,3
7654260970,1673794567,11,9,1,9,722,990,22884.0,5424.0,0.0,320,21,22716,2.0,2.0,False,4
7654260970,323131650,78,3,7,7,414,532,15666.0,300.0,0.0,152,8,12439,1.0,3.0,False,128
7654260970,1674266188,112,2,18,6,254,360,13751.0,0.0,2845.0,22,2,5750,1.0,3.0,False,129
7654260970,1676142599,19,2,7,5,363,485,7741.0,0.0,0.0,112,1,10554,2.0,2.0,False,130
7654260970,1673472329,89,5,7,6,681,580,16578.0,751.0,0.0,383,7,18488,3.0,1.0,False,131
7654260970,130433320,96,2,6,8,280,343,7441.0,6.0,0.0,57,1,7443,3.0,1.0,False,132
7678139013,1486792934,86,6,8,24,414,614,13583.0,313.0,8866.0,57,2,16749,3.0,3.0,False,0
7678139013,1146548664,11,9,9,8,705,908,33881.0,9042.0,0.0,382,15,27179,2.0,2.0,False,1
7678139013,1675297152,38,12,5,12,695,955,31007.0,1229.0,0.0,373,6,25506,3.0,3.0,False,2
7678139013,355782716,87,3,10,26,320,603,18638.0,692.0,0.0,48,1,9574,1.0,1.0,False,3
7678139013,1029972951,109,13,5,7,832,794,36419.0,13862.0,0.0,575,15,30979,1.0,1.0,False,4
7678139013,1000681260,123,10,9,13,485,617,24964.0,30.0,0.0,197,5,16431,3.0,1.0,True,128
7678139013,1673853841,106,9,6,13,622,788,28828.0,110.0,0.0,307,7,23052,2.0,2.0,False,129
7678139013,1084474626,40,2,9,21,485,646,26274.0,84.0,0.0,218,5,18073,1.0,3.0,False,130
7678139013,1695786688,6,7,7,15,630,837,23865.0,1455.0,0.0,328,7,21522,3.0,1.0,False,131
7678139013,301554305,14,9,12,13,324,540,16963.0,0.0,2532.0,31,3,9915,1.0,3.0,False,132
7701233128,1674492970,79,6,4,12,419,476,8448.0,3092.0,125.0,66,0,11819,3.0,3.0,False,0
7701233128,1708234650,49,5,3,11,700,771,11474.0,5480.0,0.0,281,20,18276,3.0,3.0,False,1
7701233128,1073591245,20,7,4,15,368,480,9200.0,874.0,0.0,29,0,10222,1.0,1.0,False,2
7701233128,1149355168,48,4,2,11,818,918,12292.0,14670.0,0.0,387,6,22035,1.0,1.0,False,3
7701233128,1646045109,120,11,0,10,643,774,17336.0,2147.0,0.0,221,4,17517,2.0,2.0,False,4
7701233128,1707472173,59,0,6,3,392,528,7330.0,121.0,0.0,169,9,10219,2.0,2.0,False,128
7701233128,339941742,5,4,11,6,282,310,8875.0,0.0,0.0,43,1,5864,3.0,1.0,False,129
7701233128,372827684,9,3,8,5,356,410,9415.0,0.0,0.0,117,1,8793,1.0,3.0,False,130
7701233128,307277211,1,3,5,2,520,613,5851.0,1651.0,0.0,253,12,13512,3.0,1.0,False,131
7701233128,1030928034,16,2,6,6,470,505,9880.0,774.0,0.0,193,8,10896,1.0,3.0,False,132
8066160530,419736556,92,7,9,9,549,511,10419.0,2711.0,0.0,153,12,12282,3.0,3.0,False,0
8066160530,296080998,101,2,11,11,230,284,6931.0,52.0,0.0,12,1,4593,3.0,3.0,False,1
8066160530,234382300,35,7,7,7,593,668,19279.0,1856.0,0.0,240,2,12654,2.0,2.0,False,2
8066160530,64188013,64,3,10,14,285,362,12737.0,353.0,125.0,36,0,5626,1.0,1.0,False,3
8066160530,437135906,135,2,7,10,503,609,8353.0,0.0,977.0,201,7,10930,1.0,1.0,False,4
8066160530,325668566,56,18,2,11,684,758,25923.0,4886.0,0.0,122,2,17370,2.0,2.0,False,128
8066160530,331479965,20,4,7,21,336,462,7313.0,653.0,0.0,18,1,7800,3.0,1.0,False,129
8066160530,285960234,86,7,4,27,475,750,17054.0,991.0,2077.0,46,1,11792,1.0,3.0,False,130
8066160530,192237622,81,11,6,15,586,705,19188.0,1993.0,0.0,128,8,14668,1.0,3.0,False,131
